"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName"
"Best Art Direction-Set Decoration, Color",NA,"John Bryan, Maurice Carter, Patrick McLoughlin, Robert Cartwright","37-1965","tt0057877","Becket","nm0116961","John Bryan",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"John Bryan, Maurice Carter, Patrick McLoughlin, Robert Cartwright","37-1965","tt0057877","Becket","nm0141806","Maurice Carter",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"John Bryan, Maurice Carter, Patrick McLoughlin, Robert Cartwright","37-1965","tt0057877","Becket","nm0572947","Patrick McLoughlin",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"John Bryan, Maurice Carter, Patrick McLoughlin, Robert Cartwright","37-1965","tt0057877","Becket","nm0142204","Robert Cartwright",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Carroll Clark, William H. Tuntke, Emile Kuri, Hal Gausman","37-1965","tt0058331","Mary Poppins","nm0163754","Carroll Clark",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Carroll Clark, William H. Tuntke, Emile Kuri, Hal Gausman","37-1965","tt0058331","Mary Poppins","nm0876700","William H. Tuntke",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Carroll Clark, William H. Tuntke, Emile Kuri, Hal Gausman","37-1965","tt0058331","Mary Poppins","nm0475689","Emile Kuri",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Carroll Clark, William H. Tuntke, Emile Kuri, Hal Gausman","37-1965","tt0058331","Mary Poppins","nm0310198","Hal Gausman",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"George W. Davis, E. Preston Ames, Henry Grace, Hugh Hunt","37-1965","tt0058708","The Unsinkable Molly Brown","nm0204649","George W. Davis",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"George W. Davis, E. Preston Ames, Henry Grace, Hugh Hunt","37-1965","tt0058708","The Unsinkable Molly Brown","nm0024694","E. Preston Ames",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"George W. Davis, E. Preston Ames, Henry Grace, Hugh Hunt","37-1965","tt0058708","The Unsinkable Molly Brown","nm0333352","Henry Grace",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"George W. Davis, E. Preston Ames, Henry Grace, Hugh Hunt","37-1965","tt0058708","The Unsinkable Molly Brown","nm0402474","Hugh Hunt",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Jack Martin Smith, Ted Haworth, Walter M. Scott, Stuart A. Reiss","37-1965","tt0058743","What a Way to Go!","nm0005584","Jack Martin Smith",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Jack Martin Smith, Ted Haworth, Walter M. Scott, Stuart A. Reiss","37-1965","tt0058743","What a Way to Go!","nm0370385","Ted Haworth",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Jack Martin Smith, Ted Haworth, Walter M. Scott, Stuart A. Reiss","37-1965","tt0058743","What a Way to Go!","nm0779898","Walter M. Scott",NA,NA
"Best Art Direction-Set Decoration, Color",NA,"Jack Martin Smith, Ted Haworth, Walter M. Scott, Stuart A. Reiss","37-1965","tt0058743","What a Way to Go!","nm0718524","Stuart A. Reiss",NA,NA
"Best Cinematography, Black-and-White","Winner","Walter Lassally","37-1965","tt0057831","Zorba the Greek","nm0007178","Walter Lassally",NA,NA
"Best Cinematography, Black-and-White",NA,"Milton R. Krasner","37-1965","tt0058091","Fate Is the Hunter","nm0005762","Milton R. Krasner",NA,NA
"Best Cinematography, Black-and-White",NA,"Joseph F. Biroc","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0005657","Joseph F. Biroc",NA,NA
"Best Cinematography, Black-and-White",NA,"Philip H. Lathrop","37-1965","tt0057840","The Americanization of Emily","nm0005769","Philip H. Lathrop",NA,NA
"Best Cinematography, Black-and-White",NA,"Gabriel Figueroa","37-1965","tt0058404","The Night of the Iguana","nm0004195","Gabriel Figueroa",NA,NA
"Best Cinematography, Color","Winner","Harry Stradling Sr.","37-1965","tt0058385","My Fair Lady","nm0005889","Harry Stradling Sr.",NA,NA
"Best Cinematography, Color",NA,"Geoffrey Unsworth","37-1965","tt0057877","Becket","nm0005910","Geoffrey Unsworth",NA,NA
"Best Cinematography, Color",NA,"William H. Clothier","37-1965","tt0057940","Cheyenne Autumn","nm0005670","William H. Clothier",NA,NA
"Best Cinematography, Color",NA,"Edward Colman","37-1965","tt0058331","Mary Poppins","nm0169344","Edward Colman",NA,NA
"Best Cinematography, Color",NA,"Daniel L. Fapp","37-1965","tt0058708","The Unsinkable Molly Brown","nm0005701","Daniel L. Fapp",NA,NA
"Best Costume Design, Black-and-White","Winner","Dorothy Jeakins","37-1965","tt0058404","The Night of the Iguana","nm0419820","Dorothy Jeakins",NA,NA
"Best Costume Design, Black-and-White",NA,"Edith Head","37-1965","tt0058209","A House Is Not a Home","nm0372128","Edith Head",NA,NA
"Best Costume Design, Black-and-White",NA,"Norma Koch","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0462382","Norma Koch",NA,NA
"Best Costume Design, Black-and-White",NA,"Howard Shoup","37-1965","tt0058266","Kisses for My President","nm0795251","Howard Shoup",NA,NA
"Best Costume Design, Black-and-White",NA,"Ren̩ Hubert","37-1965","tt0058724","The Visit","nm0399484","Ren̩ Hubert",NA,NA
"Best Costume Design, Color","Winner","Cecil Beaton","37-1965","tt0058385","My Fair Lady","nm0064100","Cecil Beaton",NA,NA
"Best Costume Design, Color",NA,"Margaret Furse","37-1965","tt0057877","Becket","nm0299094","Margaret Furse",NA,NA
"Best Costume Design, Color",NA,"Tony Walton","37-1965","tt0058331","Mary Poppins","nm0910589","Tony Walton",NA,NA
"Best Costume Design, Color",NA,"Morton Haack","37-1965","tt0058708","The Unsinkable Molly Brown","nm0351736","Morton Haack",NA,NA
"Best Costume Design, Color",NA,"Edith Head, Moss Mabry","37-1965","tt0058743","What a Way to Go!","nm0372128","Edith Head",NA,NA
"Best Costume Design, Color",NA,"Edith Head, Moss Mabry","37-1965","tt0058743","What a Way to Go!","nm0531117","Moss Mabry",NA,NA
"Best Director","Winner","My Fair Lady","37-1965","tt0058385","My Fair Lady","nm0002030","George Cukor",NA,NA
"Best Director",NA,"Zorba the Greek","37-1965","tt0057831","Zorba the Greek","nm0128050","Michael Cacoyannis",NA,NA
"Best Director",NA,"Becket","37-1965","tt0057877","Becket","nm0322706","Peter Glenville",NA,NA
"Best Director",NA,"Mary Poppins","37-1965","tt0058331","Mary Poppins","nm0829038","Robert Stevenson",NA,NA
"Best Director",NA,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","37-1965","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0000040","Stanley Kubrick",NA,NA
"Best Documentary, Features","Winner","Jacques-Yves Cousteau","37-1965","tt0058364","World Without Sun","nm0184150","Jacques-Yves Cousteau",NA,NA
"Best Documentary, Features",NA,"Mel Stuart","37-1965","tt0059197","Four Days in November","nm0835799","Mel Stuart",NA,NA
"Best Documentary, Features",NA,"Jean Aurel","37-1965","tt0056797","Over There, 1914-18","nm0042159","Jean Aurel",NA,NA
"Best Documentary, Features",NA,"Jack Levin (as Jack Le Vien)","37-1965","tt0058099","The Finest Hours","nm0505617","Jack Levin",NA,NA
"Best Documentary, Features",NA,"Bert Haanstra","37-1965","tt0056819","The Human Dutch","nm0351842","Bert Haanstra",NA,NA
"Best Documentary, Short Subjects","Winner",NA,"37-1965","tt0058410","Nine from Little Rock",NA,NA,NA,NA
"Best Documentary, Short Subjects",NA,"Geoffrey Scott, Oxley Hughan","37-1965","tt0057806","140 Days Under the World","nm0779180","Geoffrey Scott",NA,NA
"Best Documentary, Short Subjects",NA,"Geoffrey Scott, Oxley Hughan","37-1965","tt0057806","140 Days Under the World","nm0400419","Oxley Hughan",NA,NA
"Best Documentary, Short Subjects",NA,"Henry Jacobs, John Korty","37-1965","tt0057898","Breaking the Habit","nm0414430","Henry Jacobs",NA,NA
"Best Documentary, Short Subjects",NA,"Henry Jacobs, John Korty","37-1965","tt0057898","Breaking the Habit","nm0466793","John Korty",NA,NA
"Best Documentary, Short Subjects",NA,NA,"37-1965","tt0057945","Children Without",NA,NA,NA,NA
"Best Documentary, Short Subjects",NA,NA,"37-1965","tt0058260","Eskimo Artist: Kenojuak",NA,NA,NA,NA
"Best Effects, Sound Effects","Winner","Norman Wanstall","37-1965","tt0058150","Goldfinger","nm0911232","Norman Wanstall",NA,NA
"Best Effects, Sound Effects",NA,"Robert L. Bratton","37-1965","tt0058296","The Lively Set","nm0105600","Robert L. Bratton",NA,NA
"Best Effects, Special Visual Effects","Winner","Peter Ellenshaw, Hamilton Luske, Eustace Lycett","37-1965","tt0058331","Mary Poppins","nm0254002","Peter Ellenshaw",NA,NA
"Best Effects, Special Visual Effects","Winner","Peter Ellenshaw, Hamilton Luske, Eustace Lycett","37-1965","tt0058331","Mary Poppins","nm0527217","Hamilton Luske",NA,NA
"Best Effects, Special Visual Effects","Winner","Peter Ellenshaw, Hamilton Luske, Eustace Lycett","37-1965","tt0058331","Mary Poppins","nm0527941","Eustace Lycett",NA,NA
"Best Effects, Special Visual Effects",NA,"Jim Danforth","37-1965","tt0057812","7 Faces of Dr. Lao","nm0199453","Jim Danforth",NA,NA
"Best Film Editing","Winner","Cotton Warburton","37-1965","tt0058331","Mary Poppins","nm0911307","Cotton Warburton",NA,NA
"Best Film Editing",NA,"Anne V. Coates","37-1965","tt0057877","Becket","nm0167613","Anne V. Coates",NA,NA
"Best Film Editing",NA,"Ted J. Kent","37-1965","tt0058092","Father Goose","nm0448867","Ted J. Kent",NA,NA
"Best Film Editing",NA,"Michael Luciano","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0524597","Michael Luciano",NA,NA
"Best Film Editing",NA,"William H. Ziegler","37-1965","tt0058385","My Fair Lady","nm0956155","William H. Ziegler",NA,NA
"Best Foreign Language Film","Winner",NA,"37-1965","tt0057171","Yesterday, Today and Tomorrow",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"37-1965","tt0057237","Raven's End",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"37-1965","tt0058541","Sallah",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"37-1965","tt0058450","The Umbrellas of Cherbourg",NA,NA,NA,NA
"Best Foreign Language Film",NA,NA,"37-1965","tt0058625","Woman in the Dunes",NA,NA,NA,NA
"Best Music, Original Song","Winner","Richard M. Sherman, Robert B. Sherman","37-1965","tt0058331","Mary Poppins","nm0792556","Richard M. Sherman",NA,NA
"Best Music, Original Song","Winner","Richard M. Sherman, Robert B. Sherman","37-1965","tt0058331","Mary Poppins","nm0792567","Robert B. Sherman",NA,NA
"Best Music, Original Song",NA,"Henry Mancini (music), Jay Livingston (lyrics), Ray Evans","37-1965","tt0057999","Dear Heart","nm0000049","Henry Mancini",NA,NA
"Best Music, Original Song",NA,"Henry Mancini (music), Jay Livingston (lyrics), Ray Evans","37-1965","tt0057999","Dear Heart","nm0515254","Jay Livingston",NA,NA
"Best Music, Original Song",NA,"Henry Mancini (music), Jay Livingston (lyrics), Ray Evans","37-1965","tt0057999","Dear Heart","nm0263143","Ray Evans",NA,NA
"Best Music, Original Song",NA,"Frank De Vol (music), Mack David (lyrics)","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0006030","Frank De Vol",NA,NA
"Best Music, Original Song",NA,"Frank De Vol (music), Mack David (lyrics)","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0202988","Mack David",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","37-1965","tt0058529","Robin and the 7 Hoods","nm0006329","Jimmy Van Heusen",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","37-1965","tt0058529","Robin and the 7 Hoods","nm0005991","Sammy Cahn",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","37-1965","tt0058745","Where Love Has Gone","nm0006329","Jimmy Van Heusen",NA,NA
"Best Music, Original Song",NA,"Jimmy Van Heusen (music), Sammy Cahn (lyrics)","37-1965","tt0058745","Where Love Has Gone","nm0005991","Sammy Cahn",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment","Winner","Andr̩ Previn","37-1965","tt0058385","My Fair Lady","nm0006238","Andr̩ Previn",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"George Martin","37-1965","tt0058182","A Hard Day's Night","nm0552326","George Martin",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Irwin Kostal","37-1965","tt0058331","Mary Poppins","nm0467348","Irwin Kostal",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Nelson Riddle","37-1965","tt0058529","Robin and the 7 Hoods","nm0725765","Nelson Riddle",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0035372","Robert Armbruster",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0036069","Leo Arnaud",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0254477","Jack Elliott",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0369948","Jack Hayes",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0413330","Calvin Jackson",NA,NA
"Best Music, Scoring of Music, Adaptation or Treatment",NA,"Robert Armbruster, Leo Arnaud, Jack Elliott, Jack Hayes, Calvin Jackson, Leo Shuken","37-1965","tt0058708","The Unsinkable Molly Brown","nm0795640","Leo Shuken",NA,NA
"Best Music, Substantially Original Score","Winner","Richard M. Sherman, Robert B. Sherman","37-1965","tt0058331","Mary Poppins","nm0792556","Richard M. Sherman",NA,NA
"Best Music, Substantially Original Score","Winner","Richard M. Sherman, Robert B. Sherman","37-1965","tt0058331","Mary Poppins","nm0792567","Robert B. Sherman",NA,NA
"Best Music, Substantially Original Score",NA,"Laurence Rosenthal","37-1965","tt0057877","Becket","nm0002304","Laurence Rosenthal",NA,NA
"Best Music, Substantially Original Score",NA,"Frank De Vol","37-1965","tt0058213","Hush...Hush, Sweet Charlotte","nm0006030","Frank De Vol",NA,NA
"Best Music, Substantially Original Score",NA,"Dimitri Tiomkin","37-1965","tt0058085","The Fall of the Roman Empire","nm0006323","Dimitri Tiomkin",NA,NA
"Best Music, Substantially Original Score",NA,"Henry Mancini","37-1965","tt0057413","The Pink Panther","nm0000049","Henry Mancini",NA,NA
"Best Picture","Winner","Jack L. Warner","37-1965","tt0058385","My Fair Lady","nm0912491","Jack L. Warner",NA,NA
"Best Picture",NA,"Hal B. Wallis","37-1965","tt0057877","Becket","nm0909259","Hal B. Wallis",NA,NA
"Best Picture",NA,"Stanley Kubrick","37-1965","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0000040","Stanley Kubrick",NA,NA
"Best Picture",NA,"Walt Disney, Bill Walsh","37-1965","tt0058331","Mary Poppins","nm0000370","Walt Disney",NA,NA
"Best Picture",NA,"Walt Disney, Bill Walsh","37-1965","tt0058331","Mary Poppins","nm0909556","Bill Walsh",NA,NA
"Best Picture",NA,"Michael Cacoyannis","37-1965","tt0057831","Zorba the Greek","nm0128050","Michael Cacoyannis",NA,NA
"Best Short Subject, Cartoons","Winner","David H. DePatie, Friz Freleng","37-1965","tt0058472","The Pink Phink","nm0220039","David H. DePatie",NA,NA
"Best Short Subject, Cartoons","Winner","David H. DePatie, Friz Freleng","37-1965","tt0058472","The Pink Phink","nm0293989","Friz Freleng",NA,NA
"Best Short Subject, Cartoons",NA,NA,"37-1965","tt0055849","Christmas Cracker",NA,NA,NA,NA
"Best Short Subject, Cartoons",NA,"William L. Snyder","37-1965","tt0058416","Here's Nudnik","nm0811581","William L. Snyder",NA,NA
"Best Short Subject, Cartoons",NA,"William L. Snyder","37-1965","tt0058211","How to Avoid Friendship","nm0811581","William L. Snyder",NA,NA
"Best Short Subject, Live Action Subjects","Winner","Edward Schreiber","37-1965","tt0057922","Casals Conducts: 1964","nm0775233","Edward Schreiber",NA,NA
"Best Short Subject, Live Action Subjects",NA,"Carson Davidson","37-1965","tt0058189","Help! My Snowman's Burning Down","nm0203262","Carson Davidson",NA,NA
"Best Short Subject, Live Action Subjects",NA,"Robert Clouse","37-1965","tt0058288","The Legend of Jimmy Blue Eyes","nm0167195","Robert Clouse",NA,NA
"Best Sound","Winner","George Groves (Warner Bros. SSD)","37-1965","tt0058385","My Fair Lady","nm0344060","George Groves",NA,NA
"Best Sound",NA,"John Cox (Shepperton SSD)","37-1965","tt0057877","Becket","nm0185090","John Cox",NA,NA
"Best Sound",NA,"Waldon O. Watson (Universal City SSD)","37-1965","tt0058092","Father Goose","nm0910592","Waldon O. Watson",NA,NA
"Best Sound",NA,"Robert O. Cook (Walt Disney SSD)","37-1965","tt0058331","Mary Poppins","nm0177256","Robert O. Cook",NA,NA
"Best Sound",NA,"Franklin Milton (M-G-M SSD)","37-1965","tt0058708","The Unsinkable Molly Brown","nm0590665","Franklin Milton",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium","Winner","Edward Anhalt","37-1965","tt0057877","Becket","nm0030019","Edward Anhalt",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Stanley Kubrick, Peter George, Terry Southern","37-1965","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0000040","Stanley Kubrick",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Stanley Kubrick, Peter George, Terry Southern","37-1965","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0313570","Peter George",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Stanley Kubrick, Peter George, Terry Southern","37-1965","tt0057012","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","nm0816143","Terry Southern",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Bill Walsh, Don DaGradi","37-1965","tt0058331","Mary Poppins","nm0909556","Bill Walsh",NA,NA
"Best Writing, Screenplay Based on Material from Another Medium",NA,"Bill Walsh, Don DaGradi","37-1965","tt0058331","Mary Poppins","nm0196119","Don DaGradi",NA,NA
